;index;variable;value
91;37;1;"O SCFV é um serviço de proteção social básica realizado em grupos, organizado a partir de percursos, de modo a garantir aquisições progressivas aos seus usuários, de acordo com seu ciclo de vida, a fim de complementar o trabalho social com famílias e prevenir a ocorrência de situações de vulnerabilidade e risco social. Considera-se em situação prioritária para inclusão no SCFV. Considera-se em situação prioritária para inclusão no SCFV, as crianças, adolescentes e pessoas idosas:

I – em situação de isolamento;
II – situação de abuso e/ ou exploração sexual;
III – Vulnerabilidade que diz respeito às pessoas sem deficiência;
IV – Em cumprimento de medida socioeducativa em meio aberto;

Marque a alternativa correta:  - Alternativas
A
Apenas as afirmativas, I, II e IV estão corretas.
B
Apenas as afirmativas, II, III e IV estão corretas.
C
Apenas as afirmativas, I, II e III estão corretas.
D
Todas as afirmativas estão corretas."
144;37;2;"Sobre o Serviço de Convivência e Fortalecimento de Vínculos (SCFV), no âmbito do Sistema Único da Assistência Social (SUAS), assinale a alternativa incorreta. - Alternativas
A
O SCFV é um serviço de proteção social especial de alta complexidade realizado em grupos, organizado a partir de percursos, de modo a garantir aquisições progressivas aos seus usuários, de acordo com seu ciclo de vida, a fim de complementar o trabalho social com famílias e prevenir a ocorrência de situações de vulnerabilidade e risco social.
B
Para a identificação dos usuários em situação prioritária para inclusão no SCFV, será utilizado o Número de Identificação Social - NIS do Cadastro Único para Programas Sociais do Governo Federal - CadÚnico.
C
A realização do aceite formal é condição para o repasse de recursos do cofinanciamento federal do SCFV aos municípios e Distrito Federal.
D
A comprovação das situações prioritárias para inclusão no SCFV se dará por meio de documento técnico que deverá ser arquivado na Unidade que oferta o SCFV ou no órgão gestor, por um período mínimo de cinco anos, à disposição dos órgãos de controle.
E
O reordenamento do Serviço de Convivência e Fortalecimento de Vínculos - SCFV visa promover a equalização e qualificação da oferta, a unificação da lógica de cofinanciamento federal e o estabelecimento de meta de atendimento do público prioritário, respeitando-se as características de cada faixa etária.
"
39;38;0;"A Lei Orgânica da Assistência Social – Lei 8.742/93 – dispõe sobre a Organização da Assistência Social e dá outras providências. É objetivo da assistência social , a - Alternativas
A
proteção social, que visa à perpetuação da vida, à prevenção de danos e à redução da incidência de riscos.
B
habilitação e reabilitação das pessoas com deficiência e a promoção de sua integração à vida comunitária.
C
defesa de direitos que visa analisar territorialmente a capacidade protetiva das famílias e nela a ocorrência de vulnerabilidades, de ameaças, de vitimizações e de danos.
D
vigilância socioassistencial que visa garantir o pleno acesso aos direitos no conjunto das provisões socioassistenciais.
E
garantia de 1 (um) salário-mínimo de benefício mensal a qualquer indivíduo que comprove não possuir meios de prover a própria manutenção ou de tê-la provida por sua família. "
92;38;1;"A Lei Orgânica da Assistência Social, que dispõe sobre a organização da Assistência Social, ressalta que são objetivos da assistência social, EXCETO: - Alternativas
A
A proteção social, que visa à garantia da vida, à redução de danos e à prevenção da incidência de riscos.
B
A vigilância socioassistencial, que visa a analisar territorialmente a capacidade protetiva das famílias e nela a ocorrência de vulnerabilidades, de ameaças, de vitimizações e danos.
C
A defesa de direitos, que visa a garantir o pleno acesso aos direitos no conjunto das provisões socioassistenciais.
D
O respeito à dignidade do cidadão, à sua autonomia e ao seu direito a benefícios e serviços de qualidade, bem como à convivência familiar e comunitária, vedando-se qualquer comprovação vexatória de necessidade."
145;38;2;"A Lei Federal 12.435/2011, que dispõe sobre a organização da Assistência Social, define como objetivos da Política de Assistência Social: - Alternativas
A
I - a proteção social, que visa à garantia da vida, à redução de danos e à prevenção da incidência de riscos; II - a vigilância socioassistencial, que visa transferir, dos territórios com grave incidência de ameaças, as famílias em situação de vulnerabilidades; III - a defesa de direitos, que visa à garantia do pleno acesso aos direitos no conjunto das provisões educacionais e habitacionais.
B
I - a proteção social, que visa à garantia da vida, à redução de danos e à prevenção da incidência de riscos; II - a vigilância socioassistencial, que visa a analisar territorialmente a capacidade protetiva das famílias e nela a ocorrência de vulnerabilidades, de ameaças, de vitimizações e danos; III - a defesa de direitos, que visa à garantia do pleno acesso aos direitos no conjunto das provisões socioassistenciais.
C
I - a proteção social, que visa à garantia da vida, à redução de danos e à prevenção da incidência de riscos; II - a vigilância socioassistencial, que visa transferir, dos territórios com grave incidência de ameaças, as famílias em situação de vulnerabilidades; III - a defesa de direitos, que visa à garantia do pleno acesso aos direitos no conjunto das provisões culturais e políticas.
D
I - a proteção social, que visa à garantia da remuneração justa, à redução de danos e à prevenção da incidência de riscos; II - a vigilância epidemiológica, que visa a analisar territorialmente a capacidade protetiva das famílias e nela a ocorrência de vulnerabilidades, de ameaças, de vitimizações e danos; III - a defesa de direitos, que visa à garantia do pleno acesso aos direitos no conjunto das provisões da saúde pública."
40;39;0;"Consideram-se entidades e organizações de assistência social aquelas sem fins lucrativos que, isolada ou cumulativamente, prestam: - Alternativas
A
Serviços e executam programas voltados exclusivamente para a defesa e efetivação dos direitos socioassistenciais.
B
Serviços e executam programas ou projetos voltados exclusivamente para o fortalecimento dos movimentos sociais e das organizações comunitárias, e capacitação de lideranças.
C
Serviços, executam programas ou projetos e concedem benefícios pecuniários, dirigidos às famílias em situações de vulnerabilidade ou risco social e pessoal.
D
Atendimento e assessoramento aos beneficiários abrangidos pela Lei Orgânica da Assistência Social, bem como as que atuam na defesa e garantia de direitos."
93;39;1;"De acordo com a Lei de n° 8.742 de 07 de dezembro de 1993, assinale a alternativa correta do que são consideradas entidades de atendimento: - Alternativas
A
São entidades de atendimento aquelas que, de forma continuada, permanente e planejada, prestam serviços e executam programas ou projetos voltados prioritariamente para o fortalecimento dos movimentos sociais e das organizações de usuários, formação e capacitação de lideranças, dirigidos ao público da política de assistência social,
B
São entidades de atendimento aquelas que, de forma continuada, permanente e planejada, prestam serviços e executam programas e projetos voltados prioritariamente para a defesa e efetivação dos direitos socioassistenciais, construção de novos direitos, promoção da cidadania, enfrentamento das desigualdades sociais, articulação com órgãos públicos de defesa de direitos dirigidos ao público da política de assistência social.
C
São entidades de atendimento aquelas entidades que, de forma continuada, permanente e planejada, prestam serviços, executam programas ou projetos e concedem benefícios de prestação social básica ou especial, dirigidos às famílias e indivíduos em situações de vulnerabilidade ou risco social e pessoal.
D
São entidades de atendimento aquelas entidades que, de forma continuada, permanente e planejada, prestam serviços, executam programas ou projetos dirigidos apenas a famílias e indivíduos com direitos violados.
E
São entidades de atendimento aquelas que, de forma continuada, isolada e pontual prestam serviços e executam programas ou projetos voltados prioritariamente para o fortalecimento dos movimentos sociais construção de novos direitos, promoção da cidadania, enfrentamento das desigualdades sociais, de defesa de direitos dirigidos ao público da política de assistência social."
146;39;2;"Conforme o art. 3 da lei de nº 8.742 de 07 de dezembro de 1.993, consideram-se entidades e organizações de assistência social aquelas sem fins lucrativos que, isolada ou cumulativamente, prestam atendimento e assessoramento aos beneficiários abrangidos por esta Lei, bem como as que atuam na defesa e garantia de direitos.
Sobre suas especificações, assinale a alternativa CORRETA:
 - Alternativas
A
São de assessoramento aquelas que, de forma continuada, permanente e planejada, prestam serviços e executam programas ou projetos voltados prioritariamente para o fortalecimento dos movimentos sociais e das organizações de usuários, formação e capacitação de lideranças, dirigidos ao público da política de assistência social.
B
São de assessoramento aquelas que, de forma esporádica e não permanente e planejada, prestam serviços voltados prioritariamente para o fortalecimento dos movimentos sociais e das organizações de usuários, formação e capacitação de lideranças, dirigidos ao público da política de assistência social. 

C
São de defesa e garantia de direitos aquelas que, de forma continuada, permanente e planejada executam programas ou projetos voltados prioritariamente para o fortalecimento dos movimentos sociais e das organizações de usuários, formação e capacitação de lideranças, dirigidos ao público da política de assistência social.
D
São de defesa aquelas entidades que, de forma continuada, permanente e planejada, prestam serviços, executam programas ou projetos e concedem benefícios de prestação social básica ou especial, dirigidos às famílias e indivíduos em situações de vulnerabilidade ou risco social e pessoal.
E
São de atendimento aquelas que, de forma continuada, permanente e planejada, prestam serviços e executam programas e projetos voltados prioritariamente para a defesa e efetivação dos direitos socioassistenciais, construção de novos direitos, promoção da cidadania, enfrentamento das desigualdades sociais, articulação com órgãos públicos de defesa de direitos, dirigidos ao público da política de assistência social"
41;40;0;"De acordo com Lei de n. 11.340/2006 que cria mecanismos para coibir a violência doméstica e familiar contra a mulher, assinale a alternativa INCORRETA: - Alternativas
A
Configura violência doméstica e familiar contra a mulher no âmbito da unidade doméstica, compreendida como o espaço de convívio permanente de pessoas apenas as que possuam vínculo familiar.
B
O juiz assegurará à mulher em situação de violência doméstica e familiar, para preservar sua integridade física e psicológica a manutenção do vínculo trabalhista, quando necessário o afastamento do local de trabalho, por até seis meses.
C
A mulher em situação de violência doméstica e familiar tem prioridade para matricular seus dependentes em instituição de educação básica mais próxima de seu domicílio.
D
Recebido o expediente com o pedido da ofendida, caberá ao juiz, no prazo de 48 (quarenta e oito) horas conhecer do expediente e do pedido e decidir sobre as medidas protetivas de urgência.
E
No atendimento à mulher em situação de violência doméstica e familiar, a autoridade policial deverá, se necessário, acompanhar a ofendida para assegurar a retirada de seus pertences do local da ocorrência ou do domicílio familiar."
94;40;1;"Leia as afirmativas a seguir:
I. Atitudes como ameaça, constrangimento, humilhação e manipulação são exemplos de violência psicológica contra a mulher. II. A orientação e o encaminhamento para a rede de serviços locais são atividades que não podem ser realizadas pela equipe do Centro de Referência Especializado de Assistência Social (CREAS). III. A violência sexual contra a mulher compreende qualquer conduta que a constranja a presenciar, a manter ou a participar de relação sexual não desejada. IV. A figura dos pais geralmente é a principal referência de mundo e de sociedade para os filhos e, em muitas situações de alienação parental, provoca-se a consolidação dessa imagem.
Marque a alternativa CORRETA: - Alternativas
A
Nenhuma afirmativa está correta
B
Apenas uma afirmativa está correta.
C
Apenas duas afirmativas estão corretas.
D
Apenas três afirmativas estão corretas.
E
Todas as afirmativas estão corretas."
147;40;2;"A Lei Maria da Penha prevê, como uma das estratégias de enfrentamento à violência doméstica e familiar contra a mulher, que “a assistência à mulher em situação de violência doméstica e familiar será prestada de forma articulada e conforme os princípios e as diretrizes previstos na Lei Orgânica da Assistência Social, no Sistema Único de Saúde, no Sistema Único de Segurança Pública, entre outras normas e políticas públicas de proteção, e emergencialmente quando for o caso” (Art. 9º ).

Assinale a alternativa correta em relação ao assunto. - Alternativas
A
No âmbito da assistência, os serviços devem trabalhar a partir de uma perspectiva setorial que deve atender às demandas das mulheres em situação de violência.
B
A rede de atendimento à mulher em situação de violência está dividida em três áreas especiais: saúde, justiça e assistência social.
C
O conceito de rede de enfrentamento à violência contra as mulheres diz respeito à atuação articulada apenas entre serviços governamentais, não governamentais, visando ao desenvolvimento de estratégias efetivas de prevenção à violência praticada contra mulheres.
D
A rede de enfrentamento tem por objetivos efetivar exclusivamente dois eixos previstos na Política Nacional de Enfrentamento à Violência contra as Mulheres – combate e prevenção.
E
A rede de atendimento faz referência ao conjunto de ações e serviços de diferentes setores, que visam à ampliação e à melhoria da qualidade do atendimento, à identificação e ao encaminhamento adequados das mulheres em situação de violência."
42;41;0;"A organização da assistência social tem como base as seguintes diretrizes, não incluindo: - Alternativas
A
Primazia da responsabilidade do Estado na condução da política de assistência social em cada esfera de governo.
B
Defenestração dos ganhos universalizados entre os excluídos e marginalizados em geral. 
C
Descentralização político-administrativa para os Estados, o Distrito Federal e os Municípios e comando único das ações em cada esfera de governo.
D
Participação da população, por meio de organizações representativas, na formulação das políticas e no controle das ações em todos os níveis."
95;41;1;"A Assistência Social compreendida como direito do cidadão e dever do Estado apresenta diretrizes para sua concretização. Desse modo, é diretriz da Assistência Social - Alternativas
A
a participação da população, por meio de organizações representativas, no controle das ações apenas em esfera municipal.
B
o compartilhamento da responsabilidade do Estado com setores da sociedade civil na condução da política de assistência social em cada esfera de governo.
C
a descentralização político administrativa para os Estados, Distrito Federal e Municípios, abdicando o comando único.
D
a primazia da responsabilidade do Estado na condução da política de Assistência Social em cada esfera de governo."
148;41;2;"A organização da assistência social tem como base as seguintes diretrizes, EXCETO: - Alternativas
A
Fixação dos níveis básicos de cobertura no sistema compreendido por benefícios, serviços, programas, projetos e ações de Assistência Social de provisão partilhada entre os entes Federativos.
B
Primazia da responsabilidade do Estado na condução da Política de Assistência Social em cada esfera de governo.
C
Participação da população, por meio de organizações representativas, na formulação das políticas e no controle das ações em todos os níveis.
D
Descentralização político-administrativa para os Estados, o Distrito Federal e os Municípios, e comando único das ações em cada esfera de governo."
43;42;0;"O Centro de Referência Especializado de Assistência Social (CREAS) está contemplado na Proteção Social Especial de Média Complexidade da Política Nacional de Assistência Social e, conforme a Tipificação Nacional de Serviços Socioassistenciais, deve ofertar serviços especializados. Assinale a alternativa que apresenta a característica do Centro de Referência Especializado de Assistência Social. - Alternativas
A
Abrangência e gestão municipal, pois não cabe à esfera estadual a gestão desse equipamento público, mesmo quando regionalizado.
B
Oferta do Serviço de Proteção e Atendimento Integral à Família (PAIF), com o objetivo de prevenir o rompimento de vínculos familiares.
C
Prestação de serviços a indivíduos que se encontram em situação de risco pessoal ou social, com foco no desenvolvimento de atividades econômicas.
D
Abrangência e gestão essencialmente regional, não sendo permitida a gestão municipal, pois cabe ao município somente a gestão do Centro de Referência de Assistência Social - CRAS.
E
É uma unidade pública estatal responsável pela oferta de orientação e apoio especializados e continuados a indivíduos e famílias com seus direitos violados que demandam intervenções da proteção social especial."
96;42;1;"Relacione as colunas e responda à sequência correta:

I) Unidade pública estatal, de abrangência municipal ou regional, referência para a oferta de trabalho social a famílias e indivíduos em situação de risco pessoal e social, por violação de direitos, que demandam intervenções especializadas no âmbito do SUAS.

II) Unidade pública estatal, descentralizada, responsável pela organização e oferta de serviços de proteção social básica. É a referência, no seu território de abrangência, da oferta da atenção às famílias e indivíduos em situação de vulnerabilidade social no âmbito do SUAS.

III) Organiza a oferta de serviços, programas e projetos de caráter especializado, que tem por objetivo contribuir para a reconstrução de vínculos familiares e comunitários, o fortalecimento de potencialidades e aquisições e a proteção de famílias e indivíduos para o enfrentamento das situações de risco pessoal e social, por violação de direitos.

IV) Oferta ações sócio assistenciais de prestação continuada, por meio do trabalho social com famílias em situação de vulnerabilidade social, com o objetivo de prevenir o rompimento dos vínculos familiares e a violência no âmbito de suas relações, garantindo o direito à convivência familiar e comunitária.

( ) CREAS

( ) CRAS

( ) PSE

( )PAIF
 - Alternativas
A
II, III, I, IV.
B
I, II, III, IV.
C
III, I, IV, II.
D
IV, II, II, I.
E
I, II, IV, III."
149;42;2;"Leia as afirmativas a seguir:
I. O Centro de Referência Especializado de Assistência Social (CREAS) é uma unidade pública estatal de abrangência nacional que tem como papel constituir-se em lócus de referência, nos territórios, da oferta de trabalho social especializado no SUS a famílias e indivíduos em situação de risco pessoal ou social, por violação de direitos. II. O Cras é a unidade pública municipal, de base territorial, localizada em áreas com maiores índices de vulnerabilidade e risco social, destinada à articulação dos serviços socioassistenciais no seu território de abrangência e à prestação de serviços, programas e projetos socioassistenciais de proteção social básica às famílias.
Marque a alternativa CORRETA: - Alternativas
A
As duas afirmativas são verdadeiras.
B
A afirmativa I é verdadeira, e a II é falsa.
C
A afirmativa II é verdadeira, e a I é falsa.
D
As duas afirmativas são falsas."
44;43;0;"Regulamentado pelo Decreto n.º 1.744/1995, com vigência a partir de 1.º de janeiro de 1996, o beneficio de prestação continuada (BPC) é atualmente regido pelo Decreto n.º 6.214/2007. Com relação ao BPC, julgue o item subsequente.
O repasse de recursos para pagamento do BPC é realizado diretamente ao usuário por meio do conselho de assistência social do local de sua jurisdição.
 - Alternativas
Certo
Errado"
97;43;1;"Regulamentado pelo Decreto n.º 1.744/1995, com vigência a partir de 1.º de janeiro de 1996, o beneficio de prestação continuada (BPC) é atualmente regido pelo Decreto n.º 6.214/2007. Com relação ao BPC, julgue o item subsequente.
De acordo com a legislação que regulamenta o BPC, não é permitido à pessoa idosa acumular esse benefício com outro da seguridade social exceto quando se tratar de pensão especial de natureza indenizatória e assistência médica.
 - Alternativas
Certo
Errado"
150;43;2;"Regulamentado pelo Decreto n.º 1.744/1995, com vigência a partir de 1.º de janeiro de 1996, o beneficio de prestação continuada (BPC) é atualmente regido pelo Decreto n.º 6.214/2007. Com relação ao BPC, julgue o item subsequente.
A transferência de renda, por meio do BPC, tem possibilitado assistência às pessoas idosas com mais de 60 anos de idade e às pessoas com deficiência incapazes para a vida independente e para o trabalho, cuja renda familiar per capita mensal não seja maior que 20% do salário mínimo.
 - Alternativas
Certo
Errado"
45;44;0;"Leia as afirmativas a seguir: I. O acolhimento familiar é uma medida protetiva prevista no Estatuto da Criança e do Adolescente (ECA) em que o menor é mantido em confinamento em instituição de educação corretiva mantida pelo governo estadual e/ou municipal. II. A matricialidade sociofamiliar e a territorialização são dois grandes fatores contrários aos objetivos e princípios do Centro de Referência de Assistência Social (CRAS) e do Sistema Único de Assistência Social (SUAS). Marque a alternativa CORRETA: - Alternativas
A
As duas afirmativas são verdadeiras.
B
A afirmativa I é verdadeira, e a II é falsa.
C
A afirmativa II é verdadeira, e a I é falsa.
D
As duas afirmativas são falsas."
98;44;1;"Leia as afirmativas a seguir:
I. O acolhimento institucional ocorre em estabelecimentos normalmente mantidos pelo governo (não obrigatoriamente) como, por exemplo, os abrigos, casas de passagem e Casa Lar. II. Mudar o domicílio para local distante, sem justificativa, visando a dificultar a convivência da criança ou adolescente com o outro genitor, com familiares deste ou com avós, é uma forma exemplificativa de alienação parental.
Marque a alternativa CORRETA: - Alternativas
A
As duas afirmativas são verdadeiras.
B
A afirmativa I é verdadeira, e a II é falsa.
C
A afirmativa II é verdadeira, e a I é falsa.
D
As duas afirmativas são falsas."
151;44;2;"Leia as afirmativas a seguir:
I. Mudar o domicílio para local distante, sem justificativa, visando a dificultar a convivência da criança ou adolescente com o outro genitor, com familiares deste ou com avós é uma atitude exemplificativa de alienação parental, nos termos da Lei nº 12.318, de 26 de agosto de 2010. II. Para cumprir com efetividade seus objetivos, o Centro de Referência de Assistência Social (CRAS) deve assegurar às famílias usuárias de seus serviços o direito à escuta, à informação, à defesa, à provisão direta ou indireta ou ao encaminhamento de suas demandas de proteção social asseguradas pela Política Nacional de Assistência Social (PNAS).
Marque a alternativa CORRETA: - Alternativas
A
As duas afirmativas são verdadeiras.
B
A afirmativa I é verdadeira, e a II é falsa.
C
A afirmativa II é verdadeira, e a I é falsa.
D
As duas afirmativas são falsas."
46;45;0;"Por meio do documento Norma Operacional Básica de Recursos Humanos (2006), é possível conhecer as propostas estabelecidas pelo Ministério de Desenvolvimento Social e Combate à Fome para a gestão do trabalho na política pública de assistência social. O documento estabeleceu instâncias e mecanismos para implantar a gestão do trabalho como uma dimensão estratégica para a efetivação do SUAS. Analise as seguintes diretrizes.




I. A Assistência Social oferta seus serviços eminentemente com o conhecimento e compromisso ético e político de profissionais que operam técnicas e procedimentos impulsionadores das potencialidades de seus usuários.

II. Deve-se considerar a multiplicidade e heterogeneidade dos atores envolvidos com o processo de formulação, implementação, execução, monitoramento, avaliação e controle social da política de Assistência Social, estabelecendo conteúdos, metodologias e dinâmicas diferenciadas em decorrência dos diversos conhecimentos e práticas.

III. A implementação das discussões e as deliberações das instâncias de controle social do SUAS, sobre a Gestão dos Recursos Humanos, não devem impactar na qualidade dos serviços socioassistenciais e do acesso do usuário a esses serviços.

IV. As Conferências e os Conselhos de Assistência Social são as instâncias legítimas de participação popular e controle social do SUAS, mas não são fóruns apropriados para as discussões e as deliberações referentes à Política de Gestão de Recursos Humanos em cada esfera de governo do SUAS.




Está(ão) correta(s) a(s) diretrizes(s): - Alternativas
A
I e III, apenas.
B
I, II, III e IV.
C
IV, apenas.
D
I e II, apenas."
99;45;1;"A Política Nacional de Educação Permanente do SUAS contribui para a profissionalização dos trabalhadores do Sistema Único de Assistência Social (SUAS).




Nesse sentido, assinale a alternativa que revela de forma coerente o objetivo desse processo de formação: - Alternativas
A
Ofertar exclusivamente aos trabalhadores do SUAS percursos formativos e ações de formação e capacitação adequadas às qualificações requeridas ao exercício do controle social.
B
Instituir mecanismos institucionais que permitam apenas a participação dos trabalhadores e dos conselheiros da Assistência Social, nos processos de formulação de diagnósticos de necessidades, planejamento e implementação das ações de formação e capacitação.
C
Consolidar tão somente referências teóricas e técnicas na Assistência Social a partir da aproximação entre a gestão do SUAS, o provimento dos serviços e benefícios e instituições de ensino, potencializando a produção e disseminação de conhecimentos.
D
Desenvolver junto aos trabalhadores da Assistência Social as competências e capacidades específicas e compartilhadas requeridas para a melhoria e qualidade continuada da gestão do SUAS e da oferta e provimento dos serviços e benefícios socioassistenciais.
E
Criar de forma exclusiva mecanismos de ensino que permitam o aprendizado contínuo e permanente dos trabalhadores do SUAS nos diferentes contextos e por meio da experiência no trabalho."
152;45;2;"A publicação da Norma Operacional Básica de Recursos Humanos do SUAS (2006) estabeleceu instâncias e mecanismos para implantar a gestão do trabalho como uma dimensão estratégica para a efetivação do SUAS. Entre os itens apontados no documento estão: princípios éticos para os trabalhadores da assistência social, as equipes de referência, as diretrizes para a política nacional de capacitação, as diretrizes nacionais para os planos de carreira, cargos e salários, as diretrizes para as entidades e organizações de assistência social e as Diretrizes para o cofinanciamento da gestão do trabalho.

Sobre as recomendações da Norma Operacional de Recursos Humanos, é incorreto afirmar: - Alternativas
A
Os princípios éticos das respectivas profissões deverão ser considerados ao se elaborar , implantar e implementar padrões, rotinas e protocolos específicos, para normatizar e regulamentar a atuação profissional por tipo de serviço socioassistencial.
B
Equipes de referência são aquelas constituídas por servidores efetivos responsáveis pela organização e oferta de serviços, programas, projetos e benefícios de proteção social básica e especial, levando-se em consideração o número de famílias e indivíduos referenciados.
C
Os gestores municipais deverão liberar os técnicos para participarem da capacitação sem prejuízo dos recebimentos e com as despesas correspondentes de participação de acordo com o Plano de Capacitação.
D
A capacitação dos trabalhadores da área da Assistência Social deve ser promovida com a finalidade de produzir e difundir conhecimentos que devem ser direcionados somente ao desenvolvimento de habilidades e capacidades técnicas para realização dos serviços."
47;46;0;"A partir da Lei Orgânica da Assistência Social, assinale a alternativa que representa um de seus objetivos - Alternativas
A
A informação ao Governo Federal das particularidades do órgão gestor local.
B
A primazia da responsabilidade do Estado na condução da política em cada esfera de governo.
C
A defesa de direitos, que visa a garantir o pleno acesso aos direitos no conjunto das provisões socioassistenciais.
D
A participação da população, por meio de organizações representativas, na formulação das políticas e no controle das ações em todos os níveis.
E
A descentralização político-administrativa para os Estados, o Distrito Federal e os Municípios, e o comando único das ações em cada esfera de governo."
100;46;1;"Assinale a alternativa que apresenta diretriz específica que rege a organização da assistência social na LOAS. - Alternativas
A
Centralização político-administrativa para os estados, o Distrito Federal e os municípios evitando-se o comando único das ações na esfera de governo.
B
Participação dos usuários das práticas socioassistenciais, por meio de organizações representativas, na formulação das políticas e no controle das ações em todos os níveis.
C
Primazia da responsabilidade das organizações da sociedade civil na condução da política de assistência social em cada esfera de governo.
D
Participação dos trabalhadores por meio de organizações representativas sindicais na formulação das políticas e no controle das ações em todos os níveis.
E
Primazia da responsabilidade do Estado na condução da política de assistência social em cada esfera de governo."
153;46;2;"Segundo a LOAS, considere as seguintes diretrizes:

1. Descentralização político-administrativa para os Estados, o Distrito Federal e os Municípios, e comando único das ações em cada esfera de governo.
2. Estímulo à participação e corresponsabilidade da sociedade civil e das empresas no enfrentamento da pobreza.
3. Primazia da responsabilidade do Estado na condução da política de assistência social em cada esfera do governo. 4. Participação da população, por meio de organizações representativas, na formulação das políticas e no controle das ações em todos os níveis.

A organização da assistência social tem como base as diretrizes:  - Alternativas
A
1, 2 e 3 apenas
B
2 e 4 apenas.
C
1, 3 e 4 apenas.
D
3 e 4 apenas."
48;47;0;"De acordo com a Política Nacional de Assistência Social (2004), a previsão de certas seguranças, como as de sobrevivência, acolhida, de convívio ou vivência familiar, são indispensáveis para superação de situações de risco e vulnerabilidades sociais. Considerando a demarcação da proteção social como possibilidade de amparo e superação de adversidades, com base em sua viabilização por meio da Política de Assistência Social, em seus níveis básico e especial, associe, a priori, os conteúdos da coluna A com as afirmativas elencadas na coluna B:

COLUNA A I- Sistema Único de Assistência Social (SUAS) II- Centro de Referência em Assistência Social (CRAS) III- Centro de Referência Especializado em Assistência Social (CREAS) IV- Benefício de Prestação Continuada (BPC) V- Programa Bolsa Família (PBF)
COLUNA B ( ) Constitui-se como uma política social protetiva, ao dirigir-se a determinadas pessoas, com renda prevista em Lei, reconhecidamente deficientes e/ou idosas. ( ) É responsável pelos serviços mais direcionados pautados na identificação de contextos e situações de risco social e vivenciados por crianças, adolescentes, jovens, idosos e pessoas com deficiência que tiveram seus direitos violados e/ou ameaçados. ( ) Evidencia modelo de gestão que se materializa a partir da regulação e organização das ações socioassistenciais em todo o território nacional. Organiza, coordena e é responsável pela execução dos serviços socioassistenciais locais da Política de Assistência Social. ( ) Constitui transferência financeira realizada para estimular o desenvolvimento das famílias, contribuindo para que elas superem a situação de vulnerabilidade e de pobreza. ( )Contribui, entre seus principais trabalhos, através de suas ações, para o fortalecimento dos vínculos e das capacidades protetivas das famílias; para a identificação e o desenvolvimento de potencialidades e aquisições favoráveis à superação de vulnerabilidades.

Considerando as associações realizadas, de cima para baixo, indique a alternativa que, coerentemente, apresenta articulação entre os conteúdos da coluna A com os da coluna B:
 - Alternativas
A
V, II, V, I, IV, III.
B
IV, III, I, II, V, II.
C
I, III, II, III, IV, I.
D
II, IV, V, III, IV, I.
E
II, I, I, II, I, IV."
101;47;1;"Em todo o território nacional, o acesso à Política de Assistência Social ainda é considerado “um direito”, para quem dela necessitar. Com base nas legislações vigentes, indique a única alternativa abaixo que apresenta conteúdo não condizente com as previsões nacionais desse direito. - Alternativas
A
Tal política tem destaque pela primazia da sua defesa à vida e à prevenção de vulnerabilidades, prioritariamente a jovens desempregados, acautelados, pessoas com deficiências e mulheres vítimas de violências sexuais.
B
Ao se materializar, por meio das ações e políticas de proteção social, prevê a garantia de determinadas “seguranças”, tais como a segurança de sobrevivência (rendimento e autonomia), acolhida, convívio ou vivência familiar.
C
Sinaliza a universalização dos direitos sociais, como um dos seus princípios, e a participação da população, por meio de organizações representativas, na formulação das políticas e no controle das ações em todos os níveis, como uma de suas diretrizes organizacionais.
D
Trata-se de uma Política de Seguridade Social não contributiva, responsável pelo provimento de mínimos sociais, através de um conjunto integrado de iniciativa pública e da sociedade."
154;47;2;"Em todo o território nacional, o acesso à Política de Assistência Social ainda é considerado “um direito”, para quem dela necessitar. Com base nas legislações vigentes, indique a única alternativa abaixo que apresenta conteúdo não condizente com as previsões nacionais desse direito. - Alternativas
A
Tal política tem destaque pela primazia da sua defesa à vida e à prevenção de vulnerabilidades, prioritariamente a jovens desempregados, acautelados, pessoas com deficiências e mulheres vítimas de violências sexuais.
B
Ao se materializar, por meio das ações e políticas de proteção social, prevê a garantia de determinadas “seguranças”, tais como a segurança de sobrevivência (rendimento e autonomia), acolhida, convívio ou vivência familiar.
C
Sinaliza a universalização dos direitos sociais, como um dos seus princípios, e a participação da população, por meio de organizações representativas, na formulação das políticas e no controle das ações em todos os níveis, como uma de suas diretrizes organizacionais.
D
Trata-se de uma Política de Seguridade Social não contributiva, responsável pelo provimento de mínimos sociais, através de um conjunto integrado de iniciativa pública e da sociedade."
49;48;0;"No âmbito da Política Nacional de Assistência Social, a proteção social deve garantir as seguintes seguranças: - Alternativas
A
de sobrevivência, de universalização, de integralidade social.
B
de sobrevivência, de acolhida, de convívio ou vivência familiar.
C
de acolhida, de equidade, de convívio e de convívio ou vivência familiar.
D
de universalização, de acolhida e de integralidade.
E
de equidade, de acolhida e de convívio ou vivência social."
102;48;1;"A proteção social deve garantir as seguintes seguranças, conforme definido na Política Nacional de Assistência Social: - Alternativas
A
Segurança de sobrevivência, de acolhida e de vivência familiar.
B
Segurança alimentar e nutricional, de renda e de convivência.
C
Segurança de inclusão social, de acolhida e de renda.
D
Segurança de inclusão produtiva, de sobrevivência e de convívio."
