;index;variable;value
170;43;2;"O empenho na eliminação de todas as formas de preconceito, incentivando o respeito à diversidade, à participação de grupos socialmente discriminados e à discussão das diferenças, constitui - Alternativas
A
um dos princípios do Código de Ética profissional do Assistente Social.
B
uma das atribuições privativas do Assistente Social.
C
um dos deveres do Assistente Social em suas relações com o usuário.
D
uma das competências privativas do Assistente Social."
45;44;0;"Em sua relação com assistentes sociais e outros profissionais, é dever do Assistente Social - Alternativas
A
ao realizar crítica pública a colega e outros/ as profissionais, fazê-lo sempre de maneira objetiva, construtiva e comprovável, assumindo sua inteira responsabilidade.
B
prevalecer-se de cargo de chefia para atos discriminatórios e de abuso de autoridade.
C
participar em sociedades científicas e em entidades representativas e de organização da categoria que tenham por finalidade, respectivamente, a produção de conhecimento, a defesa e a fiscalização do exercício profissional.  
D
apoiar e/ou participar dos movimentos sociais e organizações populares vinculados à luta pela consolidação e ampliação da democracia e dos direitos de cidadania. "
108;44;1;"Quanto a atuação nas relações com assistentes sociais e outros profissionais, marque a alternativa INCORRETA quanto aos deveres do profissional da área de assistência social: - Alternativas
A
mobilizar sua autoridade funcional, ao ocupar uma chefia, para a liberação de carga horária de subordinados, para fim de estudos e pesquisas que visem o aprimoramento profissional, bem como de representação ou delegação de entidade de organização da categoria e outras, dando igual oportunidade a todos.
B
incentivar, sempre que possível, a prática profissional interdisciplinar.
C
ao realizar crítica pública a colega e outros profissionais, fazê-lo sempre de maneira objetiva, construtiva e comprovável, assumindo sua inteira responsabilidade.
D
participar em sociedades científicas e em entidades representativas e de organização da categoria que tenham por finalidade, respectivamente, a produção de conhecimento, a defesa e a fiscalização do exercício profissional.
E
incentivar, sempre que possível, a prática profissional interdisciplinar."
171;44;2;"Nas relações do assistente social com outros profissionais, são vedadas as seguintes ações, EXCETO: - Alternativas
A
prevalecer-se de cargo de chefia para atos discriminatórios e de abuso de autoridade
B
repassar ao seu substituto as informações necessárias à continuidade do trabalho.
C
prejudicar deliberadamente o trabalho e a reputação de outro profissional.
D
ser conivente com falhas éticas de acordo com os princípios do Código e com erros técnicos praticados por assistente social e qualquer outro profissional.
E
intervir na prestação de serviços que estejam sendo efetuados por outro profissional, salvo a pedido desse profissional; em caso de urgência, seguido da imediata comunicação ao profissional; ou quando se tratar de trabalho multiprofissional e a intervenção fizer parte da metodologia adotada."
46;45;0;"O código de ética da profissão apresenta ferramentas fundantes para o trabalho dos assistentes sociais na saúde em todas as suas dimensões: na prestação de serviços diretos à população, no planejamento e na assessoria. Nesse sentido, podemos elencar que uma atuação competente e crítica do Serviço Social na área da saúde consiste em:

I. Estar articulado e sintonizado ao movimento dos trabalhadores e de usuários que lutam pela real efetivação do Suas.
II. Facilitar o acesso de todo e qualquer usuário aos serviços de saúde da Instituição, bem como de forma compromissada e criativa não submeter à operacionalização de seu trabalho aos rearranjos propostos pelos governos que descaracterizam a proposta original do SUS de direito, ou seja, contido no projeto de Reforma Sanitária.
III. Tentar construir e/ou efetivar, conjuntamente com outros trabalhadores da saúde, espaços nas unidades que garantam a participação popular e dos trabalhadores de saúde nas decisões a serem tomadas.
IV. Elaborar e participar de projetos de educação permanente, buscar assessoria técnica e sistematizar o trabalho desenvolvido, bem como estar atento sobre a possibilidade de investigações sobre temáticas relacionadas à saúde.
V. Efetivar assessoria aos movimentos sociais e/ou aos conselhos a fim de potencializar a participação dos sujeitos sociais contribuindo no processo de democratização das políticas sociais, ampliando os canais de participação da população na formulação, fiscalização e gestão das políticas de saúde, visando o aprofundamento dos direitos conquistados.

Qual ou quais são afirmações correspondentes à atuação do assistente social na saúde? - Alternativas
A
Todas as alternativas estão corretas.

B
Todas as alternativas estão corretas, exceto a I.
C
Todas as alternativas estão corretas, exceto a II.
D
Todas as alternativas estão corretas, exceto a V."
109;45;1;"O Código de Ética dos Assistentes Sociais ancora-se em um conjunto de princípios que ficam impostos aos profissionais de Serviço Social no desempenho de suas funções. Analise as situações hipotéticas de violação do Código de Ética, abaixo apresentadas, e relacione-as com os princípios éticos que elas violam, numerando–as de acordo com a seguinte indicação:
1. posicionamento em favor da equidade e justiça social; 2. ampliação e consolidação da cidadania; 3. garantia do pluralismo; 4. empenho na eliminação de todas as formas de preconceito, com incentivo ao respeito à diversidade, à participação dos grupos socialmente discriminados e à discussão das diferenças; 5. recusa do arbítrio e do autoritarismo; 6. compromisso com o aprimoramento intelectual, na perspectiva da competência profissional; 7. reconhecimento da liberdade como valor ético central e das demandas políticas a ela inerentes.
Situações hipotéticas de violação do Código de Ética dos Assistentes Sociais: ( ) Recusar-se, sistematicamente, a participar de cursos, treinamentos, capacitações sob o argumento de que a rotina institucional impede seu afastamento, a despeito de não haver restrição institucional no tocante a sua participação. ( ) Não se posicionar frente a situações em que usuários ou colegas são impedidos de expressar opiniões por serem contrárias a quem ocupe posição hierarquicamente superior. ( ) Deixar de reconhecer que situações semelhantes podem demandar medidas ou soluções distintas em sua forma ou intensidade, por acreditar que o atendimento assim prestado, inevitavelmente, embute privilégios. ( ) Ter atitude de intolerância, desrespeito para com profissionais que expressam simpatia ou interesse por correntes ou perspectivas teóricas distintas das suas, ainda que não haja, nessas correntes ou perspectivas, quaisquer traços de violação aos direitos de outrem.
A sequência correta, de cima para baixo, é:
 - Alternativas
A
6, 1, 4, 3.

B
7, 3, 2, 6.
C
6, 5, 1, 3.

D
1, 3, 4, 7."
172;45;2;"O Código de Ética do Assistente Social (1993) funda-se, dentre outros, nos seguintes princípios e valores:




I. Exercício profissional sem ser discriminado, nem discriminar por questões de inserção de classe social, gênero, etnia, religião, racionalidade, orientação sexual, identidade de gênero, idade e condição física / Reconhecimento da liberdade como valor ético central e das demandas políticas.

II. Garantia do pluralismo, através do respeito às correntes profissionais democráticas existentes e suas expressões teóricas / Defesa intransigente dos direitos humanos e recusa do arbítrio e do autoritarismo / Ampliação e consolidação da cidadania considerada tarefa primordial de toda sociedade.

III. Posicionamento em favor da equidade e justiça social, que assegure universalidade de acesso aos bens e serviços relativos aos programas e políticas sociais, bem como sua gestão democrática / Divulgação ampla dos benefícios, serviços, programas e projetos assistenciais, bem como dos recursos oferecidos pelo poder público e dos critérios para sua concessão / Empenho na eliminação de todas as formas de preconceito incentivando o respeito à diversidade, à participação de grupos socialmente discriminados e à discussão das diferenças.

IV. Articulação com os movimentos de outras categorias profissionais que partilhem dos princípios deste código e com a luta geral dos trabalhadores / Rigoroso trato teórico, histórico e metodológico da realidade social e do Serviço Social, que possibilite a compreensão dos problemas e desafios com os quais o profissional se defronta no universo da produção e reprodução da vida social / Compromisso com a qualidade dos serviços prestados à população e com o aprimoramento intelectual, na perspectiva da competência profissional.




Estão corretas apenas as afirmativas - Alternativas
A
I e II.
B
I e III.
C
II e IV.
D
I, II e III."
47;46;0;"De acordo com a Resolução n.º 512/2007 do Conselho Federal de Serviço Social (CFESS), que reformula as normas gerais para o exercício da fiscalização profissional e a Política Nacional de Fiscalização (PNF) do exercício profissional do assistente social, julgue o item a seguir.




Os conselhos regionais de serviço social (CRESS) devem manter, em caráter permanente, uma Comissão de Orientação e Fiscalização constituída, no mínimo, por dois membros convidados pela direção do conselho regional, os quais devem ser agentes fiscais concursados e assistentes sociais inscritos no CRESS, em pleno gozo de seus direitos.
 - Alternativas
Certo
Errado"
110;46;1;"De acordo com a Resolução n.º 512/2007 do Conselho Federal de Serviço Social (CFESS), que reformula as normas gerais para o exercício da fiscalização profissional e a Política Nacional de Fiscalização (PNF) do exercício profissional do assistente social, julgue o item a seguir.




Compete aos agentes fiscais dar encaminhamento às rotinas da Comissão de Orientação e Fiscalização bem como propor providências, prestar esclarecimentos e dar orientações a assistentes sociais, instituições e usuários.
 - Alternativas
Certo
Errado"
173;46;2;"Sobre as normas gerais para o exercício da Fiscalização Profissional e a Política Nacional de Fiscalização do Exercício Profissional do Assistente Social, presentes na Resolução do CFESS nº 512/2007. Assinale a alternativa correta. - Alternativas
A
Na Política Nacional de Fiscalização, o processo de orientação e fiscalização do exercício profissional do Assistente Social tem caráter exclusivamente burocrático e corporativo.
B
A Política Nacional de Fiscalização está organizada em eixos, diretrizes e objetivos. Sua execução é orientada por três dimensões, a Dimensão afirmativa de Princípios e compromissos conquistados; a Dimensão teórico-metodológica; e a Dimensão normativa e disciplinadora.
C
As atividades exercidas pelos integrantes da Comissão de Orientação e Fiscalização (COFI) poderão ser remuneradas, apenas no caso dos agentes fiscais.
D
A Comissão de Orientação e Fiscalização (COFI) é formada por, no mínimo, dois membros, sendo um Conselheiro, a quem caberá a coordenação, e os demais agentes fiscais concursados."
48;47;0;"No Capítulo II do Código de Ética Profissional do Assistente Social, Das Relações com as Instituições Empregadoras e outras, não consta(m) como direito(s) dos assistentes sociais: - Alternativas
A
apoiar e/ou participar dos movimentos sociais e organizações populares vinculados à luta pela consolidação e ampliação da democracia e dos direitos de cidadania.
B
integrar comissões interdisciplinares de ética nos locais de trabalho do profissional, tanto no que se refere à avaliação da conduta profissional, como em relação às decisões e ainda às políticas institucionais.
C
ter livre acesso à população usuária.
D
dispor de condições de trabalho condignas, seja em entidade pública ou privada, de forma a garantir a qualidade do exercício profissional.
E
defesa intransigente dos direitos humanos e recusa do arbítrio e do autoritarismo."
111;47;1;"É direito do Assistente Social, no âmbito das relações com Entidades da Categoria e demais organizações da Sociedade Civil, conforme estabelecido no Código de Ética profissional - Alternativas
A
Integrar comissões interdisciplinares de ética nos locais de trabalho do/a profissional, tanto no que se refere à avaliação da conduta profissional, como em relação às decisões quanto às políticas institucionais.
B
Apoiar e/ou participar dos movimentos sociais e organizações populares vinculados à luta pela consolidação e ampliação da democracia e dos direitos de cidadania.
C
Ter acesso a informações institucionais que se relacionem aos programas e políticas sociais e sejam necessárias ao pleno exercício das atribuições profissionais.
D
Ter livre acesso à população usuária.
E
Ter compromisso com a seletividade dos/os usuários/as nos serviços prestado a população"
174;47;2;"É direito do Assistente Social, no âmbito das relações com Entidades da Categoria e demais organizações da Sociedade Civil, conforme estabelecido no Código de Ética profissional: - Alternativas
A
Integrar comissões interdisciplinares de ética nos locais de trabalho do/a profissional, tanto no que se refere à avaliação da conduta profissional, como em relação às decisões quanto às políticas institucionais.
B
Apoiar e/ou participar dos movimentos sociais e organizações populares vinculados à luta pela consolidação e ampliação da democracia e dos direitos de cidadania.
C
Ter acesso a informações institucionais que se relacionem aos programas e políticas sociais e sejam necessárias ao pleno exercício das atribuições profissionais.
D
Ter livre acesso à população usuária."
49;48;0;"Para o Serviço Social, o debate sobre a ética e moral marca um importante espaço na formação. Acerca deste debate, analise as alternativas a seguir e marque a CORRETA. - Alternativas
A
O utilitarismo moral, uma das faces do modo capitalista de se comportar, é marcado pela valorização das relações humanas em função do bem comum.
B
O campo das objetivações ético-morais é constituído unicamente pelo sujeito ético-moral e pela práxis ético-política.
C
A moral se estrutura a partir de princípios e valores regionais concretos.
D
O debate sobre a ética no Serviço Social brasileiro inicia em meados da década de 1980
E
Aética, entendida como modo de ser socialmente determinado, tem sua gênese no processo de autoconstrução do ser social."
112;48;1;"A respeito dos fundamentos da ética e da ética-profissional, assinale a opção correta. - Alternativas
A
Um ser capaz de agir eticamente é um ser que se submete a um determinado código de valores, sem possibilidade real de escolha.
B
Um código de ética profissional pode ser considerado um dogma, haja vista que os sujeitos profissionais não têm autonomia para tomar suas decisões.
C
A objetivação da ética profissional ocorre por meio da ação moral, da normatização de deveres e valores, da teorização ética e da ação ético-política.
D
A moral, por regulamentar ações a nível individual, não se responsabiliza por fazer a mediação entre o indivíduo e a sociedade, não interferindo, portanto, na reprodução das relações sociais.
E
A moral se transforma ao longo da história sem conexão com as forças ideológicas que disputam o poder, não estando, portanto, a serviço de nenhum modelo de sociedade."
175;48;2;"A coluna da esquerda apresenta as categorias Ética e Moral e a da direita, seu conteúdo e definições. Numere a coluna da direita de acordo com a da esquerda.
1 - ÉTICA 2 - MORAL
( ) Ainda que momentânea, pode estabelecer-se como mediação entre singularidade de indivíduo moral e sua dimensão humano-genérica, objetivando-se como parte da práxis social. ( ) Não pertence a nenhuma esfera particular; é uma mediação entre indivíduo singular e sua dimensão humano-genérica. ( ) Faz-se cotidianamente por meio de atos morais singulares, mais ou menos conscientes e livres, capaz de efetuar a crítica radical da moral do seu tempo. ( ) Sua origem atende a necessidades práticas de regulamentação do comportamento dos indivíduos, cumprindo uma função no processo de reprodução das relações sociais. ( ) Na cotidianidade, tende a se objetivar de modo alienado, respondendo a necessidades mais imediatas e superficiais da singularidade individual.
Marque a sequência correta.
 - Alternativas
A
2, 2, 1, 2, 1
B
1, 1, 2, 1, 2
C
1, 2, 1, 2, 2
D
2, 1, 1, 2, 1"
50;49;0;"Avalie o que se considera serem afirmações abordadas pelo Conselho Federal de Serviço Social (2010) sobre o estudo social.
I – Na realização do estudo social, o/a assistente social pauta-se pelo que é expresso verbalmente e pelo que não é falado, mas que se apresenta aos olhos como integrante do contexto em foco.
II – O estudo social, a perícia social, o laudo social e o parecer social fazem parte de uma metodologia de trabalho de domínio específico e exclusivo do/a assistente social.
III – O laudo social é o documento resultante do processo de perícia social e apresenta o registro das informações mais significativas do estudo social, além do parecer social.
IV – O estudo social e o prontuário do/a assistente social são documentos públicos e qualquer pessoa pode requisitar o acesso a eles.
Está correto apenas o que se afirma em - Alternativas
A
III.
B
II e IV. 
C
I, II e IV. 
D
I, II e III.  "
113;49;1;"Sobre os instrumentais técnico-operativos do trabalho do/da Assistente Social, analise as afirmações a seguir.

I. O estudo de caso é atribuição privativa do/da assistente social, em que o profissional realiza o exame de situações sociais com a finalidade de emitir um parecer.

II. A perícia social é uma avaliação, exame, ou vistoria solicitada ou determinada sempre que a situação exigir um parecer técnico ou científico.

III. O parecer social é a opinião fundamentada que o assistente social exibe sobre a situação social estudada, a qual deve conter os aspectos mais pertinentes da análise realizada em um processo.

IV. O laudo social é o documento resultante para o processo da perícia social, elemento de “prova” em que o perito, ou equipe de peritos registra os aspectos mais pertinentes do estudo e o parecer emitido.

Está CORRETO apenas o que se afirma em - Alternativas
A
II e III.
B
II, III, IV.
C
I e IV.
D
III e IV.
E
I e II."
176;49;2;"O documento a Produção de Documentos e Emissão de Opinião Técnica em Serviço Social, elaborado pelo CFESS, em 2022, recupera Fávero, em uma síntese do conceito, afirma que ""o estudo social é um processo metodológico específico do Serviço Social, que tem por finalidade conhecer com profundidade, e de forma crítica, uma determinada situação ou expressão da questão social, objeto da intervenção profissional - especialmente nos seus aspectos socioeconômicos e culturais. [...] de sua fundamentação rigorosa, teórica, ética e técnica, com base no projeto da profissão, depende a sua devida utilização para o acesso, garantia e ampliação de direitos dos sujeitos usuários dos serviços sociais e do sistema de justiça"" (FÁVERO, 2014, p. 53-54). Tendo como referência o documento citado, considere as afirmativas relacionadas à elaboração de Estudo Social em Serviço Social, registre V, para verdadeiras, e F, para falsas:
(__)Atribuição privativa de assistente social. (__)Processo metodológico de trabalho realizado por assistente social, que envolve: - conhecimento de um objeto: expressão da questão social/matéria de Serviço Social - na sua totalidade (relação universal, particular, singular); - projeção de finalidade: do ponto de vista profissional (relação com finalidade institucional, mas não subalterna a ela); - Uso de meios/instrumentos para alcançá-la. (__)Abrange as dimensões: teórico-metodológica, ético-política e técnico-operativa. (__)Requer Planejamento: o que fazer, por que fazer, para que fazer e como fazer (articulação objeto, meios, atividade e finalidade); envolve entendimento do que é finalidade e expectativa institucional e finalidade profissional. (__)Registro em Documentos (produto): Relatório(s), Laudo(s) - no caso de perícia -, e/ou Parecer - conclusivo /opinião técnica.
Assinale a alternativa com a sequência correta: - Alternativas
A
V - F - V - F - F
B
F - F - V - V - F
C
V - V - V - V - V
D
 V - V - F - V - V
E
 V - V - V - V - F"
51;50;0;"Quanto aos deveres do assistente social, em conformidade com o código de ética temos:
I - Utilizar seu número de registro no Conselho Regional no exercício da Profissão; II - desempenhar suas atividades profissionais, com eficiência e responsabilidade, observando a legislação em vigor; III- Participar de programas de socorro à população em situação de calamidade pública, no atendimento e defesa de seus interesses e necessidades. IV - Abster-se, no exercício da profissão, de práticas que caracterizem a censura, o cerceamento da liberdade, o policiamento dos comportamentos, denunciando sua ocorrência aos órgãos competentes; V - integrar comissões interdisciplinares de ética nos locais de trabalho do profissional, tanto no que se refere à avaliação da conduta profissional, como em relação às decisões às políticas institucionais
Estão corretas: - Alternativas
A
Apenas I, II, IV e V
B
Apenas I, II e III
C
Apenas II, III e V
D
Apenas I, II, III e IV
E
Todas estão corretas"
114;50;1;"De acordo com o Código de Ética do/a Assistente Social são deveres deste profissional, exceto: - Alternativas
A
Utilizar seu número de registro no Conselho Regional no exercício da Profissão
B
Desempenhar suas atividades profissionais, com eficiência e responsabilidade, observando a legislação em vigor.
C
Assumir responsabilidade por atividade para as quais não esteja capacitado/a pessoal e tecnicamente.
D
Abster-se, no exercício da Profissão, de práticas que caracterizem a censura, o cerceamento da liberdade, o policiamento dos comportamentos, denunciando sua ocorrência aos órgãos competentes
E
Participar de programas de socorro à população em situação de calamidade pública, no atendimento e defesa de seus interesses e necessidades."
177;50;2;"De acordo com o Código de Ética Profissional, é direito do Assistente Social: - Alternativas
A
Utilizar seu número de registro no Conselho Regional no exercício da Profissão.
B
Desempenhar suas atividades profissionais, com eficiência e responsabilidade, observando a legislação em vigor.
C
Participação na elaboração e gerenciamento das políticas sociais, e na formulação e implementação de programas sociais.
D
Abster-se, no exercício da Profissão, de práticas que caracterizem a censura, o cerceamento da liberdade, o policiamento dos comportamentos, denunciando sua ocorrência aos órgãos competentes.
E
Participar de programas de socorro à população em situação de calamidade pública, no atendimento e defesa de seus interesses e necessidades."
52;51;0;"De acordo com a Lei de Regulamentação do Serviço Social, assinale a alternativa que corresponde uma atribuição privativa do Assistente Social: - Alternativas
A
Planejar, organizar e administrar benefícios e Serviços Sociais.
B
Encaminhar providências, e prestar orientação social a indivíduos, grupos e à população.
C
Elaborar, coordenar, executar e avaliar planos, programas e projetos que sejam do âmbito de atuação do Serviço Social com participação da sociedade civil.
D
Coordenar, elaborar, executar, supervisionar e avaliar estudos, pesquisas, planos, programas e projetos na área de Serviço Social."
115;51;1;"Conforme a lei que regulamenta a profissão do profissional de Serviço Social, assinale a alternativa que NÃO é considerado uma atribuição privativa do Assistente Social: - Alternativas
A
Elaborar, implementar, executar e avaliar políticas sociais junto a órgãos da administração pública, direta ou indireta, empresas, entidades e organizações populares.
B
Treinamento, avaliação e supervisão direta de estagiários de Serviço Social.
C
Coordenar, elaborar, executar, supervisionar e avaliar estudos, pesquisas, planos, programas e projetos na área de Serviço Social.
D
Realizar vistorias, perícias técnicas, laudos periciais, informações e pareceres sobre a matéria de Serviço Social.
E
Coordenar, elaborar, executar, supervisionar e avaliar estudos, pesquisas, planos, programas e projetos na área de Serviço Social;"
178;51;2;"Conforme a lei que regulamenta a profissão do profissional de Serviço Social, assinale a alternativa que NÃO é considerado uma atribuição privativa do Assistente Social: - Alternativas
A
Elaborar, implementar, executar e avaliar políticas sociais junto a órgãos da administração pública, direta ou indireta, empresas, entidades e organizações populares.
B
Treinamento, avaliação e supervisão direta de estagiários de Serviço Social.
C
Coordenar, elaborar, executar, supervisionar e avaliar estudos, pesquisas, planos, programas e projetos na área de Serviço Social.
D
Realizar vistorias, perícias técnicas, laudos periciais, informações e pareceres sobre a matéria de Serviço Social.
E
Coordenar, elaborar, executar, supervisionar e avaliar estudos, pesquisas, planos, programas e projetos na área de Serviço Social."
53;52;0;"Examine os itens sobre a resolução CFESS nº 777, de 21 de novembro de 2016, que institui a Política Nacional de Enfrentamento da Inadimplência no Âmbito do Conjunto CFESS-CRESS e responda o que se pede.
( ) A Política Nacional de Enfrentamento da Inadimplência no Âmbito do Conjunto CFESS-CRESS compreende as dimensões político-educativa e jurídico-normativa, com primazia da segunda sobre a primeira. ( ) Entre as ações da dimensão político-educativa está o trabalho de atualização dos dados cadastrais dos profissionais. ( ) A dimensão jurídico-normativa opera-se, dentre outras ações, pela notificação formal da situação de inadimplência e advertência sobre a necessidade de imediato pagamento, sob pena de serem tomadas medidas coercitivas.
Marque a alternativa que contém a sequência CORRETA:
 - Alternativas
A
F, V e F.
B
V, V e V.
C
F, V e V.
D
V, F e V.
E
V, V e F."
116;52;1;"Examine os itens sobre a resolução CFESS nº 777, de 21 de novembro de 2016, que institui a Política Nacional de Enfrentamento da Inadimplência no Âmbito do Conjunto CFESS-CRESS e responda o que se pede.
( ) A Política Nacional de Enfrentamento da Inadimplência no Âmbito do Conjunto CFESS-CRESS compreende as dimensões político-educativa e jurídico-normativa, com primazia da segunda sobre a primeira. ( ) Entre as ações da dimensão político-educativa está o trabalho de atualização dos dados cadastrais dos profissionais. ( ) A dimensão jurídico-normativa opera-se, dentre outras ações, pela notificação formal da situação de inadimplência e advertência sobre a necessidade de imediato pagamento, sob pena de serem tomadas medidas coercitivas.
Marque a alternativa que contém a sequência CORRETA:
 - Alternativas
A
F, V e F.
B
V, V e V.
C
F, V e V.
D
V, F e V.
E
V, V e F."
179;52;2;"Examine os itens sobre a resolução CFESS nº 777, de 21 de novembro de 2016, que institui a Política Nacional de Enfrentamento da Inadimplência no Âmbito do Conjunto CFESS-CRESS e responda o que se pede. ( ) A Política Nacional de Enfrentamento da Inadimplência no Âmbito do Conjunto CFESS-CRESS compreende as dimensões político-educativa e jurídico-normativa, com primazia da segunda sobre a primeira. ( ) Entre as ações da dimensão político-educativa está o trabalho de atualização dos dados cadastrais dos profissionais. ( ) A dimensão jurídico-normativa opera-se, dentre outras ações, pela notificação formal da situação de inadimplência e advertência sobre a necessidade de imediato pagamento, sob pena de serem tomadas medidas coercitivas. Marque a alternativa que contém a sequência CORRETA: - Alternativas
A
F, V e F.
B
V, V e V.
C
F, V e V.
D
V, F e V.
E
V, V e F."
54;53;0;"A respeito da Lei 8662/1993, que dispõe sobre a profissão de Assistente Social e dá outras providências, julgue o item a seguir.




Realizar estudos socioeconômicos com os usuários para fins de benefícios e serviços sociais junto a órgãos da administração pública direta e indireta, empresas privadas e outras entidades é uma atribuição privativa do(a) assistente social.
 - Alternativas
Certo
Errado"
117;53;1;"A Lei n. 8.662, de 7 de junho de 1993, dispõe sobre a profissão de Assistente Social, aponta prerrogativas específicas correspondentes ao profissional de Serviço Social e legitima a prática profissional a partir de algumas orientações e providências. Desse modo, marque a alternativa que NÃO corresponde a uma competência do Assistente Social.
 - Alternativas
A
Elaborar, implementar, executar e avaliar políticas sociais junto a órgãos da administração pública direta ou indireta, a empresas, a entidades e a organizações populares;

B
Elaborar, coordenar, executar e avaliar planos, programas e projetos que sejam do âmbito de atuação do Serviço Social com participação da sociedade civil;

C
Realizar estudos sócio-psicológicos com os usuários para fins de benefícios e serviços sociais junto a órgãos da administração pública direta e indireta, a empresas privadas e a outras entidades;

D
Orientar indivíduos e grupos de diferentes segmentos sociais, no sentido de identificar recursos e de fazer uso dos mesmos no atendimento e na defesa de seus direitos;

E
Prestar assessoria e apoio aos movimentos sociais em matéria relacionada às políticas sociais, no exercício e na defesa dos direitos civis, políticos e sociais da coletividade.
"
180;53;2;"A Lei n.° 8.662, de 7 de junho de 1993, regulamenta a profissão de Assistente Social e especifica as competências e as atribuições privativas desse profissional. No que diz respeito às atribuições privativas do Assistente Social, assinale a alternativa correta:
 - Alternativas
A
Encaminhar providências, e prestar orientação social a ) indivíduos, grupos e à população.
B
Realizar estudos socioeconômicos com os usuários para fins de benefícios e serviços sociais junto a órgãos da administração pública direta e indireta, empresas privadas e outras entidades.
C
Orientar indivíduos e grupos de diferentes segmentos sociais no sentido de identificar recursos e de fazer uso dos mesmos no atendimento e na defesa de seus direitos.
D
Realizar vistorias, perícias técnicas, laudos periciais, informações e pareceres sobre a matéria de Serviço Social.
E
Prestar assessoria e apoio aos movimentos sociais em matéria relacionada às políticas sociais, no exercício e na defesa dos direitos civis, políticos e sociais da coletividade."
55;54;0;"Leia as afirmativas a seguir:


I. Nenhum ser humano deve ser mantido em escravidão ou servidão.

II. Todo ser humano tem direito à vida, à liberdade e à segurança pessoal.

Marque a alternativa CORRETA - Alternativas
A
As duas afirmativas são verdadeiras
B
A afirmativa I é verdadeira, e a II é falsa.
C
A afirmativa II é verdadeira, e a I é falsa.
D
As duas afirmativas são falsas"
118;54;1;"Leia as afirmativas a seguir:




I. Os seres humanos não nascem livres e iguais em dignidade e direitos.

II. É dever de todos promover a violação aos direitos do idoso.




Marque a alternativa CORRETA: - Alternativas
A
As duas afirmativas são verdadeiras.
B
A afirmativa I é verdadeira, e a II é falsa.
C
A afirmativa II é verdadeira, e a I é falsa.
D
As duas afirmativas são falsas."
181;54;2;"Leia as afirmativas a seguir:


I. Todo ser humano tem igual direito de acesso aos serviços públicos do seu país.

II. No Brasil, o idoso tem direito à opinião e à expressão.

Marque a alternativa CORRETA: - Alternativas
A
As duas afirmativas são verdadeiras
B
A afirmativa I é verdadeira, e a II é falsa
C
A afirmativa II é verdadeira, e a I é falsa.
D
As duas afirmativas são falsas."
56;55;0;"Conforme o que estabelece a Lei n° 8.662/93, que regulamenta a profissão de Assistente Social, é CORRETO afirmar: - Alternativas
A
É atribuição do/da Assistente Social encaminhar providências, e prestar orientação social a indivíduos, grupos e à população.
B
É atribuição privativa do/a Assistente Social coordenar, elaborar, executar, supervisionar e avaliar estudos, pesquisas, planos, programas e projetos na área de Serviço Social.
C
É competência do/da Assistente Social planejar, organizar e administrar programas e projetos em Unidade de Serviço Social.
D
É competência do/da Assistente Social realizar vistorias, perícias técnicas, laudos periciais, informações e pareceres sobre matéria de Serviço Social."
119;55;1;"De acordo com a Lei n° 8.662/1993, que regulamenta a profissão de assistente social, constitui atribuição privativa do assistente social: - Alternativas
A
prestar assessoria e apoio aos movimentos sociais em matéria relacionada às políticas sociais, no exercício e na defesa dos direitos civis, políticos e sociais da coletividade.
B
dirigir serviços técnicos de serviço social em entidades públicas e privadas.
C
encaminhar providências e prestar orientação social a indivíduos, grupos e à população.
D
planejar, executar e avaliar pesquisas que possam contribuir para a análise da realidade social e para subsidiar ações profissionais.
E
planejar, organizar e administrar benefícios e serviços sociais."
182;55;2;"A profissão do assistente social é regulamentada pela Lei nº 8.662/1993. Essa lei atribui aos assistentes sociais determinadas competências e atribuições privativas. Como atribuição(ões) privativa(s) do assistente social, destaca(m)-se: - Alternativas
A
Encaminhar providências e prestar orientação social a indivíduos, grupos e à população.
B
Planejar, executar e avaliar pesquisas que possam contribuir para a análise da realidade social e para subsidiar ações profissionais.
C
Coordenar, elaborar, executar, supervisionar e avaliar estudos, pesquisas, planos, programas e projetos na área de Serviço Social.
D
Orientar indivíduos e grupos de diferentes segmentos sociais no sentido de identificar recursos e de fazer uso destes no atendimento e na defesa de seus direitos.
E
Elaborar, implementar, executar e avaliar políticas sociais junto a órgãos da administração pública, direta ou indireta, empresas, entidades e organizações populares."
57;56;0;"Acerca das competências do Assistente Social previstas na Lei Nº 8.662/93, analise a proposições a seguir:




I- Orientar indivíduos e grupos de diferentes segmentos sociais no sentido de identificar recursos e de fazer uso dos mesmos no atendimento e na defesa de seus direitos.

II- Prestar assessoria e apoio aos movimentos sociais em matéria relacionada às políticas sociais, no exercício e na defesa dos direitos civis, políticos e sociais da coletividade.

III- Realizar estudos sócio-econômicos com os usuários para fins de benefícios e serviços sociais junto a órgãos da administração pública direta e indireta, empresas privadas e outras entidades.

IV- Elaborar, implementar, executar e avaliar políticas sociais junto a órgãos da administração pública, direta ou indireta, empresas, entidades e organizações populares.

V- Dirigir serviços técnicos de Serviço Social em entidades públicas ou privadas sem fins lucrativos.




Constituem competência do Assistente Social o que está descrito em: - Alternativas
A
I, II, III, IV e V.
B
I, II, III e IV apenas.
C
I e V apenas.
D
II e V apenas.
E
II, III e V apenas."
