;index;variable;value
88;36;1;"Marque a resposta INCORRETA.




Somente poderão exercer a profissão de Assistente Social: - Alternativas
A
Os possuidores de diploma em curso de graduação em Serviço Social, oficialmente reconhecido, expedido por estabelecimento de ensino superior existente no País, devidamente registrado no órgão competente;
B
Os possuidores de diploma de curso superior em Serviço Social, em nível de graduação ou equivalente, expedido por estabelecimento de ensino sediado em países estrangeiros, conveniado ou não com o governo brasileiro, desde que devidamente revalidado e registrado em órgão competente no Brasil;
C
Os agentes sociais, qualquer que seja sua denominação com funções nos vários órgãos públicos, segundo o disposto no art. 14 e seu parágrafo único da Lei nº 1.889, de 13 de junho de 1953.
D
Os possuidores de diploma em curso técnico de Serviço Social, expedido por estabelecimento de ensino técnico existente no País;
E
O exercício da profissão de Assistente Social requer prévio registro nos Conselhos Regionais que tenham jurisdição sobre a área de atuação do interessado nos termos desta lei."
139;36;2;"Somente poderão exercer a profissão de Assistente Social (Lei no 8.662, de 7 de junho de 1993):
 - Alternativas
A
Os possuidores de diploma em curso de graduação em Serviço Social, expedido por estabelecimento de ensino superior existente no País, devidamente registrado no órgão competente.
B
Os possuidores de diploma de curso superior em Serviço Social, em nível de graduação ou equivalente, expedido por estabelecimento de ensino sediado em países estrangeiros, conveniado ou não com o governo brasileiro, desde que devidamente revalidado e registrado em órgão competente no Brasil.
C
Os agentes sociais, qualquer que seja sua denominação com funções nos vários órgãos públicos, segundo o seu parágrafo único da Lei nº 1.889, de 13 de junho de 1953.
D
Os possuidores de diploma de curso superior em Serviço Social, em nível de graduação ou equivalente, países estrangeiros, apenas os conveniados com o governo brasileiro, desde que devidamente revalidado e registrado em órgão competente no Brasil.
E
Os possuidores de diploma em curso de graduação em Serviço Social, oficialmente reconhecido pelo governo federal, devidamente registrado no órgão competente."
38;37;0;"A Lei Nº 8.662/93, que dispõe sobre a profissão de Assistente Social e dá outras providências, em alteração realizada por força da Lei nº 12.317, de 2010, estabelece que: - Alternativas
A
A duração do trabalho do Assistente Social é, excepcionalmente, de 40 (quarenta) horas semanais.
B
O piso salarial do (a) Assistente Social não poderá ser inferior a um salário mínimo.
C
A duração do trabalho do Assistente Social é de 30 (trinta) horas semanais.
D
O piso salarial do (a) Assistente Social deve ser de, no mínimo, dois salários mínimos.
E
Constitui atribuições privativas do Assistente Social o treinamento, avaliação e supervisão direta de estagiários de Serviço Social."
89;37;1;"De acordo com a Lei n. 8.662, de 7 de junho de 1993, Art. 5º-A. A duração do trabalho do Assistente Social é de - Alternativas
A
30 (trinta) horas semanais.
B
40 (quarenta) horas semanais.
C
35 (trinta e cinco) horas semanais.
D
44 (quarenta e quatro) horas semanais.
E
20 (vinte) horas semanais."
140;37;2;"Marque a alternativa CORRETA.

Quanto a jornada de trabalho do Assistente Social, podemos dizer que:
 - Alternativas
A
A duração do trabalho do Assistente Social é de 40 (quarenta) horas semanais;
B
A duração do trabalho do Assistente Social é de 30 (trinta) horas semanais;
C
A duração do trabalho do Assistente Social é de 44 (quarenta e quatro) horas semanais
D
A duração do trabalho do Assistente Social é de 35 (trinta e cinco) horas semanais
E
A duração do trabalho do Assistente Social é de 85 (oitenta e cinco) horas mensais."
39;38;0;"Assinale a opção que apresenta corretamente um direito do assistente social: - Alternativas
A
Livre exercício das atividades inerentes à Profissão.
B
Utilizar seu número de registro no Conselho Regional no exercício da Profissão.
C
Abster-se, no exercício da Profissão, de práticas que caracterizem a censura, o cerceamento da liberdade, o policiamento dos comportamentos, denunciando sua ocorrência aos órgãos competentes.
D
Participar de programas de socorro à população em situação de calamidade pública, no atendimento e defesa de seus interesses e necessidades."
90;38;1;"O Código de Ética profissional do Assistente Social define os direitos do referido profissional. Constitui um desses direitos: - Alternativas
A
Livre exercício das atividades inerentes à Profissão.
B
Utilizar seu número de registro no Conselho Regional no exercício da Profissão.
C
Abster-se, no exercício da Profissão, de práticas que caracterizem a censura, o cerceamento da liberdade, o policiamento dos comportamentos, denunciando sua ocorrência aos órgãos competentes.
D
Participar de programas de socorro à população em situação de calamidade pública, no atendimento e defesa de seus interesses e necessidades."
141;38;2;"De acordo com o Código de Ética Profissional, é direito do Assistente Social: - Alternativas
A
Utilizar seu número de registro no Conselho Regional no exercício da Profissão.
B
Desempenhar suas atividades profissionais, com eficiência e responsabilidade, observando a legislação em vigor.
C
Participação na elaboração e gerenciamento das políticas sociais, e na formulação e implementação de programas sociais.
D
Abster-se, no exercício da Profissão, de práticas que caracterizem a censura, o cerceamento da liberdade, o policiamento dos comportamentos, denunciando sua ocorrência aos órgãos competentes.
E
Participar de programas de socorro à população em situação de calamidade pública, no atendimento e defesa de seus interesses e necessidades."
40;39;0;"Sobre a concepção / definição e atuação profissional do Serviço Social em uma perspectiva histórica e teórica, defendida por Faleiros (2011), assinale a alternativa que corresponde à definição proposta pelo autor em sua obra: - Alternativas
A
O Serviço Social constitui conjunto de técnicas que tem por objeto reajustar a personalidade humana, no sentido do seu pleno desenvolvimento físico, intelectual, moral e social, com o fim de tornar o homem mais feliz e proporcionar maior bem-estar à comunidade.
B
A atuação profissional deve pautar-se por uma proposta ético-política com compromisso democrático, de cidadania, de participação política e de crítica ao capitalismo e ao neoliberalismo na luta pela construção de um novo projeto societário que tem como princípios fundamentais a liberdade e a justiça social.
C
A atuação profissional se coloca inicialmente como contenção das classes perigosas, e no processo de industrialização, como forma de obtenção da pacificação de classes, com todo um equipamento ideológico para esse enfrentamento.
D
Serviço Social é toda a ação dos poderes públicos, dos indivíduos ou das obras particulares tendo por objetivo prevenir, curar ou minorar por meios científicos as deficiências dos indivíduos e das coletividades."
91;39;1;"O Serviço Social constitui seu projeto éticopolítico alicerçado, entre outros, nos seguintes princípios: - Alternativas
A
defesa intransigente dos direitos humanos e recusa do autoritarismo e arbítrio; compromisso com a qualidade dos serviços que se ofertam à população; esforço direcionado à eliminação de todas as formas de preconceito, pautado no respeito à diversidade e garantia da participação de grupos socialmente discriminados.
B
formação profissional ancorada em uma única direção ou uniformidade teórica; compromisso com o aprimoramento intelectual com vistas ao alcance de competência profissional; esforço direcionado à eliminação de todas as formas de preconceito, pautado no respeito à diversidade e garantia da participação de grupos socialmente discriminados.
C
reconhecimento da liberdade como valor ético central, bem assim, da autonomia e da emancipação dos indivíduos sociais; prevalência da conciliação quando de disputa de interesses envolvendo a população atendida nos serviços sociais e os gestores das políticas públicas a eles atinentes; articulação com outras categorias profissionais que mantenham afinidade com o projeto ético-político do Serviço Social.
D
prevalência da conciliação quando de disputa de interesses envolvendo a população atendida nos serviços sociais e os gestores das políticas públicas a eles atinentes; garantia dos direitos civis, sociais e políticos, sobretudo, da classe trabalhadora; empenho na construção de uma nova ordem societária em que se vejam eliminadas a exploração de classes, a discriminação étnico-racial e de gênero."
142;39;2;"Os movimentos sociais constituem expressões de organizações de pessoas e grupos sociais que se articulam e lutam em conjunto por objetivos comuns. A partir dessa afirmação, assinale a alternativa correta. - Alternativas
A
O compromisso histórico do Serviço Social com os movimentos sociais visa contribuir com os grupos sociais e pessoas que lutam por condições de vida e trabalho, articulando forças e construindo alianças estratégicas com os que sofrem opressões econômicas, de classes, gênero, de orientação sexual, entre outras, em recusa ao arbítrio e ao autoritarismo, com vistas à ampliação e consolidação de cidadania.
B
A compreensão das lutas sociais, sob o paradigma do materialismo histórico dialético, permite entender apenas como foi constituído e construído o sistema capitalista e não as relações antagônicas entre o Capital e o Trabalho, a constituição das desigualdades sociais e a concentração de renda nas mãos de uma minoria.
C
A função dos movimentos sociais não é o exercício do poder, mas a luta pela delimitação e orientação da ação do poder estatal, para que esse cumpra as tarefas para as quais existe como instituição, que é responsável para gerir as necessidades subjetivas dos cidadãos, devendo desempenhá-las a partir do interesse individual.
D
Os movimentos sociais se organizam dentro da ordem vigente e lutam para manter essa ordem da classe detentora dos meios de produção, continuando assim com suas regalias, fazendo com que o Estado assegure direitos em prol da maioria.
E
De acordo com a Lei de Regulamentação da Profissão do Serviço Social e o Código de Ética Profissional, ambos de 1993, e as Diretrizes Curriculares da Associação Brasileira de Ensino e Pesquisa em Serviço Social (ABEPSS), de 1996, há um descompromisso da categoria profissional dos assistentes sociais com a defesa dos direitos humanos, os interesses da classe trabalhadora, suas organizações e movimentos sociais."
41;40;0;"As resoluções do Conselho Federal de Serviço Social (CFESS) são instrumentos que orientam e normatizam o exercício profissional dos assistentes sociais. Sendo assim, no que se refere às Resoluções n.º 489/2006, que estabelece normas, vedando condutas discriminatórias ou preconceituosas por orientação e expressão sexual por pessoas do mesmo sexo no exercício profissional do assistente social, n.º 556/2009 (Procedimentos para efeito da Lacração do Material Técnico e do Material Técnico‐Sigiloso do Serviço Social) e n.º 533/2008, que regulamenta a supervisão direta de estágio no serviço social, julgue o item seguinte.




Ao supervisor de campo cabe o papel de orientar o estagiário e avaliar seu aprendizado, visando à sua qualificação durante o processo de formação e aprendizagem das dimensões técnico‐operativas, teórico-metodológicas e ético‐políticas da profissão.
 - Alternativas
Certo
Errado"
92;40;1;"As resoluções do Conselho Federal de Serviço Social (CFESS) são instrumentos que orientam e normatizam o exercício profissional dos assistentes sociais. Sendo assim, no que se refere às Resoluções n.º 489/2006, que estabelece normas, vedando condutas discriminatórias ou preconceituosas por orientação e expressão sexual por pessoas do mesmo sexo no exercício profissional do assistente social, n.º 556/2009 (Procedimentos para efeito da Lacração do Material Técnico e do Material Técnico‐Sigiloso do Serviço Social) e n.º 533/2008, que regulamenta a supervisão direta de estágio no serviço social, julgue o item seguinte.




Caso ocorra a extinção do serviço social da instituição, o profissional responsável por aquele serviço poderá incinerar o material técnico‐sigiloso e proceder à imediata comunicação ao CRESS.
 - Alternativas
Certo
Errado"
143;40;2;"As resoluções do Conselho Federal de Serviço Social (CFESS) são instrumentos que orientam e normatizam o exercício profissional dos assistentes sociais. Sendo assim, no que se refere às Resoluções n.º 489/ 2006, que estabelece normas, vedando condutas discriminatórias ou preconceituosas por orientação e expressão sexual por pessoas do mesmo sexo no exercício profissional do assistente social, n.º 556/2009 (Procedimentos para efeito da Lacração do Material Técnico e do Material Técnico‐Sigiloso do Serviço Social) e n.º 533/2008, que regulamenta a supervisão direta de estágio no serviço social, julgue o item seguinte.




É dever do assistente social denunciar ao Conselho Regional de Serviço Social (CRESS) as pessoas jurídicas, privadas ou públicas, ou pessoas físicas, sejam assistentes sociais ou não, que sejam coniventes, pratiquem atos ou manifestem qualquer conduta relativa a preconceito e à discriminação por orientação sexual entre pessoas do mesmo sexo
 - Alternativas
Certo
Errado"
42;41;0;"Um dos grandes desafios hoje colocados aos assistentes sociais consiste em formular projetos que materializarão o trabalho a ser desenvolvido. Cada vez mais, é imperativo ao assistente social identificar aquilo que requer a intervenção profissional, bem como reconhecer de que forma essa intervenção irá responder às necessidades sociais que, transformadas em demandas, serão privilegiadas nos processos de trabalho nos quais a profissão é requerida. Berenice Rojas Couto, 2009.
A partir do texto apresentado, julgue o item que se seguem, quanto à formulação do projeto de intervenção.
O projeto de intervenção indica a proposta de atuação frente às demandas da população, como o profissional pretende atendê-las e como essa população pode exercer o controle do trabalho a ser executado.
 - Alternativas
Certo
Errado"
93;41;1;"Um dos grandes desafios hoje colocados aos assistentes sociais consiste em formular projetos que materializarão o trabalho a ser desenvolvido. Cada vez mais, é imperativo ao assistente social identificar aquilo que requer a intervenção profissional, bem como reconhecer de que forma essa intervenção irá responder às necessidades sociais que, transformadas em demandas, serão privilegiadas nos processos de trabalho nos quais a profissão é requerida. Berenice Rojas Couto, 2009.
A partir do texto apresentado, julgue o item que se seguem, quanto à formulação do projeto de intervenção.
Os instrumentos jurídicos formais, como a lei que regulamenta a profissão e o Código de Ética, devem ser consultados em determinadas situações, mas não são elementos fundamentais na formulação de um projeto de intervenção.
 - Alternativas
Certo
Errado"
144;41;2;"Um dos grandes desafios hoje colocados aos assistentes sociais consiste em formular projetos que materializarão o trabalho a ser desenvolvido. Cada vez mais, é imperativo ao assistente social identificar aquilo que requer a intervenção profissional, bem como reconhecer de que forma essa intervenção irá responder às necessidades sociais que, transformadas em demandas, serão privilegiadas nos processos de trabalho nos quais a profissão é requerida. Berenice Rojas Couto, 2009.
A partir do texto apresentado, julgue o item que se seguem, quanto à formulação do projeto de intervenção.
Como trabalhador especializado, o assistente social deve apresentar propostas profissionais que atendam às requisições da instituição, cujas demandas são solicitadas em consonância com seu projeto ético-político.
 - Alternativas
Certo
Errado"
43;42;0;"Os dois grandes pilares normativos que regulamentam a profissão do assistente social no Brasil são a Lei n° 8.662/1993 e o Código de Ética Profissional. A Lei de Regulamentação da Profissão, no seu artigo 2° , estabelece que a profissão será exercida por aqueles que possuam o diploma de graduação em Serviço Social, oficialmente reconhecido e devidamente registrado no órgão competente. Os artigos 4° e 5°também merecem destaque, referindo-se, respectivamente, às competências e às atribuições privativas do assistente social. As competências referem-se a qualificações profissionais de âmbito geral. As atribuições privativas, por sua vez, são competências exclusivas do assistente social, decorrentes, especificamente, de sua qualificação profissional. A rigor, todas as 13 atribuições privativas definidas no artigo 5° da citada Lei preservam - Alternativas
A
a metodologia de ação.
B
o espaço ocupacional.
C
o controle social.
D
a tendência ideológica do profissional.
E
a opção técnico-operativa."
94;42;1;"Os dois grandes pilares normativos que regulamentam a profissão do assistente social no Brasil são a Lei nº 8.662/93 e o Código de Ética Profissional. A primeira é considerada como a principal legislação que regulamenta, disciplina e legitima a profissão do assistente social. Além desses dois pilares, outros documentos (leis, resoluções, portarias) compõem o aparato jurídico-político concernente ao espaço sócio-ocupacional do assistente social. Com base nessa afirmativa, assinale a alternativa que apresenta um desses documentos. - Alternativas
A
Lei de Execução Penal, nº 7.210, de 11 de julho de 1984, que tem por suposto a atuação de no mínimo um assistente social em cada estabelecimento penal.
B
Resolução nº 269 do CNAS, de 13 de dezembro de 2002, aprovando a Norma Operacional Básica de Recursos Humanos do SUAS (NOB-RH/SUAS), que estabelece que a proteção básica deve contar com no mínimo dois assistentes sociais, com carga horária de 30 horas.
C
Portaria nº 267 do Ministério da Saúde, de 17 de janeiro de 2004, que estabelece diretrizes e normas para a assistência hospitalar psiquiátrica e para os centros de atendimento psicossocial (CAPS). Determina a obrigatoriedade de pelo menos um assistente social para os serviços de saúde mental nos municípios de porte I.
D
Lei nº 1.456/2011, que dispõe sobre a inclusão obrigatória de assistentes sociais na composição das equipes da Estratégia de Saúde da Família."
145;42;2;"No Brasil, tanto a Lei que Regulamenta a Profissão do Assistente Social quanto o Código de Ética Profissional do/a Assistente Social, oferecem referências para o exercício profissional do Assistente Social no país. Ambos documentos também indicam punições aos profissionais que não atendam o disposto em tais documentos legais. Considerando o conteúdo desses documentos, analise as afirmativas abaixo: I. O Código de Ética Profissional do/a Assistente Social indica que, no caso de reincidência na mesma infração no prazo de dois anos, a multa cabível será elevada ao dobro. II. O Código de Ética Profissional do/a Assistente Social indica, como penalidade aplicável ao Assistente Social, a advertência reservada. III. A Lei 8.662/93 indica que o CRESS pode aplicar aos infratores a medida advertência pública. IV. De acordo com a Lei 8.662/93 o CRESS pode aplicar aos infratores cancelamento definitivo do registro, nos casos de extrema gravidade ou de reincidência contumaz. V. Conforme a Lei 8.662/93 o CRESS pode aplicar aos infratores a medida de multa no valor de uma a cinco vezes a anuidade vigente. Estão corretas: - Alternativas
A
As afirmativas II, IV e V
B
As afirmativas I, II e III
C
As afirmativas II, III e IV
D
As afirmativas III, IV e V
E
As afirmativas I, II e V"
44;43;0;"Acerca do trabalho em grupo realizado pelo assistente social, marque a alternativa CORRETA:  - Alternativas
A
Desorganizar os indivíduos através do trabalho com grupos exige do profissional rapidez, e como mediador, o assistente social tem a possibilidade de contribuir para a construção do conhecimento, potencializando espaços de reflexão mediante análise conjunta do contexto das relações sociais na qual o grupo está inserido (formação da identidade e de pertencimento do grupo). 
B
Antes de qualquer coisa, é importante ressaltar que de acordo com as orientações do conjunto CFESS/CRESS, a formação profissional do assistente social está habilitada para o desenvolvimento de trabalhos no campo terapêutico.
C
Antes de qualquer coisa, é importante ressaltar que de acordo com as orientações do conjunto CFESS/CRESS, a formação profissional do assistente social não está habilitada para o desenvolvimento de trabalhos no campo terapêutico.
D
Dessa forma, os trabalhos em grupos devem ser utilizados apenas como recurso para o desenvolvimento de trabalhos educativos, como os desenvolvidos nos CRESS, CREAS e demais espaços industriais.
E
Dessa forma, os trabalhos individuais ou em grupo devem ser utilizados apenas como recurso para o desenvolvimento de trabalhos educativos, como os desenvolvidos nos CRAS, CREAS e demais espaços sócio-ocupacionais."
95;43;1;"Acerca do que preceitua o Código de Ética Profissional sobre a atuação do assistente social em equipes interprofissionais e interdisciplinares, assinale a assertiva INCORRETA. - Alternativas
A
Em trabalho multidisciplinar só poderão ser prestadas informações dentro dos limites do estritamente necessário.
B
É vedado ao assistente social intervir na prestação de serviços que estejam sendo efetuados por outro/a profissional, salvo a pedido desse/a profissional; em caso de urgência, seguido da imediata comunicação ao/à profissional.
C
É vedado ao assistente social intervir na prestação de serviços que estejam sendo efetuados por outro/a profissional, salvo quando se tratar de trabalho multiprofissional e a intervenção fizer parte da metodologia adotada.
D
Ao realizar crítica pública à colega e a outros/as profissionais, o assistente social deve fazê-lo sempre de maneira objetiva, construtiva e comprovável, assumindo sua inteira responsabilidade.
E
É um direito do assistente social incentivar, sempre que possível, a prática profissional interdisciplinar."
146;43;2;"Analise as assertivas abaixo, quanto a atuação do assistente social em equipes multiprofissionais, classifique em (V) verdadeiro e (F) falso e marque a sequência correta:
(__) É vedado ao/à assistente social intervir na prestação de serviços que estejam sendo efetuados por outro/a profissional, salvo a pedido desse/a profissional; em caso de urgência, seguido da imediata comunicação ao/à profissional; ou quando se tratar de trabalho multiprofissional e a intervenção fizer parte da metodologia adotada; (__) É dever do/a assistente social ser solidário/a com outros/as profissionais, sem, todavia, eximir-se de denunciar atos que contrariem os postulados éticos contidos em seu Código de Ética profissional; (__) O entendimento ou opinião técnica do assistente social sobre o objeto da intervenção conjunta com outra categoria profissional e/ ou equipe multiprofissional, deve destacar a sua área de conhecimento conjuntamente. - Alternativas
A
V, F, V.
B
V, V, F.
C
F, V, V.
D
V, V, V."
45;44;0;"    A profissão Serviço Social apresenta fundamentos e mediações éticas e políticas, determinadas historicamente pelas demandas postas à profissão legitimada na divisão social do trabalho, e pelas respostas da categoria profissional, em determinadas conjunturas.
Maria Lúcia Barroc. Ética: fundamentos sócio-históricos. Biblioteca Básica de Serviço Social, Vol. 4. São Paulo: Cortez, 2008, p. 219 (com adaptações).
Julgue o item seguinte, referente à temática abordada no texto acima.
A ética profissional se objetiva como ação moral, por meio da prática profissional, como normatização de deveres e valores, por meio do código de ética profissional, e como teorização ética, por meio das filosofias e teorias que fundamentam sua intervenção e reflexão, e como ação ético-político.
 - Alternativas
Certo
Errado"
96;44;1;"    A profissão Serviço Social apresenta fundamentos e mediações éticas e políticas, determinadas historicamente pelas demandas postas à profissão legitimada na divisão social do trabalho, e pelas respostas da categoria profissional, em determinadas conjunturas.
Maria Lúcia Barroc. Ética: fundamentos sócio-históricos. Biblioteca Básica de Serviço Social, Vol. 4. São Paulo: Cortez, 2008, p. 219 (com adaptações).
Julgue o item seguinte, referente à temática abordada no texto acima.
Na perspectiva de análise sócio-histórica, a ética é tratada apenas como teoria e caracteriza-se por uma escolha autônoma e de duração limitada.
 - Alternativas
Certo
Errado"
147;44;2;"    A profissão Serviço Social apresenta fundamentos e mediações éticas e políticas, determinadas historicamente pelas demandas postas à profissão legitimada na divisão social do trabalho, e pelas respostas da categoria profissional, em determinadas conjunturas.
Maria Lúcia Barroc. Ética: fundamentos sócio-históricos. Biblioteca Básica de Serviço Social, Vol. 4. São Paulo: Cortez, 2008, p. 219 (com adaptações).
Julgue o item seguinte, referente à temática abordada no texto acima.
A moral profissional diz respeito à relação entre a ação profissional do indivíduo singular, os sujeitos nela envolvidos e o produto concreto da intervenção profissional. 
 - Alternativas
Certo
Errado"
46;45;0;"Avalie o que se considera serem afirmações abordadas pelo Conselho Federal de Serviço Social (2010) sobre o estudo social.
I – Na realização do estudo social, o/a assistente social pauta-se pelo que é expresso verbalmente e pelo que não é falado, mas que se apresenta aos olhos como integrante do contexto em foco.
II – O estudo social, a perícia social, o laudo social e o parecer social fazem parte de uma metodologia de trabalho de domínio específico e exclusivo do/a assistente social.
III – O laudo social é o documento resultante do processo de perícia social e apresenta o registro das informações mais significativas do estudo social, além do parecer social.
IV – O estudo social e o prontuário do/a assistente social são documentos públicos e qualquer pessoa pode requisitar o acesso a eles.
Está correto apenas o que se afirma em - Alternativas
A
III.
B
II e IV. 
C
I, II e IV. 
D
I, II e III.  "
97;45;1;"Sobre os instrumentais técnico-operativos do trabalho do/da Assistente Social, analise as afirmações a seguir.

I. O estudo de caso é atribuição privativa do/da assistente social, em que o profissional realiza o exame de situações sociais com a finalidade de emitir um parecer.

II. A perícia social é uma avaliação, exame, ou vistoria solicitada ou determinada sempre que a situação exigir um parecer técnico ou científico.

III. O parecer social é a opinião fundamentada que o assistente social exibe sobre a situação social estudada, a qual deve conter os aspectos mais pertinentes da análise realizada em um processo.

IV. O laudo social é o documento resultante para o processo da perícia social, elemento de “prova” em que o perito, ou equipe de peritos registra os aspectos mais pertinentes do estudo e o parecer emitido.

Está CORRETO apenas o que se afirma em - Alternativas
A
II e III.
B
II, III, IV.
C
I e IV.
D
III e IV.
E
I e II."
148;45;2;"O documento a Produção de Documentos e Emissão de Opinião Técnica em Serviço Social, elaborado pelo CFESS, em 2022, recupera Fávero, em uma síntese do conceito, afirma que ""o estudo social é um processo metodológico específico do Serviço Social, que tem por finalidade conhecer com profundidade, e de forma crítica, uma determinada situação ou expressão da questão social, objeto da intervenção profissional - especialmente nos seus aspectos socioeconômicos e culturais. [...] de sua fundamentação rigorosa, teórica, ética e técnica, com base no projeto da profissão, depende a sua devida utilização para o acesso, garantia e ampliação de direitos dos sujeitos usuários dos serviços sociais e do sistema de justiça"" (FÁVERO, 2014, p. 53-54). Tendo como referência o documento citado, considere as afirmativas relacionadas à elaboração de Estudo Social em Serviço Social, registre V, para verdadeiras, e F, para falsas:
(__)Atribuição privativa de assistente social. (__)Processo metodológico de trabalho realizado por assistente social, que envolve: - conhecimento de um objeto: expressão da questão social/matéria de Serviço Social - na sua totalidade (relação universal, particular, singular); - projeção de finalidade: do ponto de vista profissional (relação com finalidade institucional, mas não subalterna a ela); - Uso de meios/instrumentos para alcançá-la. (__)Abrange as dimensões: teórico-metodológica, ético-política e técnico-operativa. (__)Requer Planejamento: o que fazer, por que fazer, para que fazer e como fazer (articulação objeto, meios, atividade e finalidade); envolve entendimento do que é finalidade e expectativa institucional e finalidade profissional. (__)Registro em Documentos (produto): Relatório(s), Laudo(s) - no caso de perícia -, e/ou Parecer - conclusivo /opinião técnica.
Assinale a alternativa com a sequência correta: - Alternativas
A
V - F - V - F - F
B
F - F - V - V - F
C
V - V - V - V - V
D
 V - V - F - V - V
E
 V - V - V - V - F"
47;46;0;"A Lei de Regulamentação da Profissão do Assistente Social (Lei no 8.662/1993), em seu capítulo 4o , parágrafo V, estabelece que compete ao assistente social “orientar indivíduos e grupos de diferentes segmentos sociais no sentido de identificar recursos e de fazer uso dos mesmos no atendimento e na defesa de seus direitos”. Para Berenice Couto (2004) direito social deve ser entendido como - Alternativas
A
essencialmente jusnaturalista, pois a natureza humana é, por si só, detentora de direitos.
B
expressão de um patamar de sociabilidade, situado num campo essencialmente político porque são resultantes do embate de interesses e ações dos sujeitos sociais e forja-se num campo essencialmente contraditório.
C
excluído do estatuto da cidadania, pois para reconhecê-lo como tal teria também que identificar sua associação com as determinantes de progresso histórico.
D
circunscrito unicamente fora das lutas sociais, pois no Brasil sempre figurou como concessão do Estado, face à demarcação de longos períodos de ditadura.
E
próprio do modelo de bem-estar social, pois não há a concepção de direito social em sociedades cujo ideário é liberal e burguês."
98;46;1;"A Lei n.° 8.662, de 7 de junho de 1993, regulamenta a profissão de Assistente Social e especifica as competências e as atribuições privativas desse profissional. No que diz respeito às atribuições privativas do Assistente Social, assinale a alternativa correta:
 - Alternativas
A
Encaminhar providências, e prestar orientação social a ) indivíduos, grupos e à população.
B
Realizar estudos socioeconômicos com os usuários para fins de benefícios e serviços sociais junto a órgãos da administração pública direta e indireta, empresas privadas e outras entidades.
C
Orientar indivíduos e grupos de diferentes segmentos sociais no sentido de identificar recursos e de fazer uso dos mesmos no atendimento e na defesa de seus direitos.
D
Realizar vistorias, perícias técnicas, laudos periciais, informações e pareceres sobre a matéria de Serviço Social.
E
Prestar assessoria e apoio aos movimentos sociais em matéria relacionada às políticas sociais, no exercício e na defesa dos direitos civis, políticos e sociais da coletividade."
149;46;2;"A Lei nº 8.662, de 07 de junho de 1993, dispõe sobre a profissão de Assistente Social e dá outras providências. Em conformidade com esta Lei, é correto afirmar que - Alternativas
A
todo agente público que receba denúncia, a despeito de ter ou não formação em Serviço Social, poderá fiscalizar o exercício profissional do Assistente Social.
B
é atribuição privativa do Assistente Social coordenar, elaborar, executar, supervisionar e avaliar estudos, pesquisas, planos, programas e projetos na área de Serviço Social.
C
é competência do Assistente Social elaborar, coordenar, executar e avaliar planos, programas e projetos que sejam do âmbito de atuação do Serviço Social, independente da participação da sociedade civil.
D
estudantes de graduação, que não sejam de Serviço Social, mas que desenvolvem atividades próprias da profissão em estágios, só poderão assim permanecer se estiverem sob supervisão direta de um Assistente Social.
E
pode exercer a profissão de Assistente Social qualquer pessoa que possua diploma em curso de graduação da área das ciências humanas, contanto que apresente registro nos Conselhos Regionais de Serviço Social que tenham jurisdição sobre a área de atuação do interessado, nos termos da Lei nº 8.662/1993."
48;47;0;"A Política Nacional de Fiscalização (PNF) é um instrumento importante e necessário na perspectiva da defesa da profissão e da qualidade dos serviços prestados pelo assistente social. Com relação à Política Nacional de Fiscalização, julgue o item. 




A ação fiscalizadora dos Conselhos Regionais de Serviço Social tem o âmbito de atuação centrado no exercício profissional dos assistentes sociais e deve ser realizada em conformidade com três dimensões: afirmativa de direitos; normativa; e disciplinadora.
 - Alternativas
Certo
Errado"
99;47;1;"Sobre as normas gerais para o exercício da Fiscalização Profissional e a Política Nacional de Fiscalização do Exercício Profissional do Assistente Social, presentes na Resolução do CFESS nº 512/2007. Assinale a alternativa correta. - Alternativas
A
Na Política Nacional de Fiscalização, o processo de orientação e fiscalização do exercício profissional do Assistente Social tem caráter exclusivamente burocrático e corporativo.
B
A Política Nacional de Fiscalização está organizada em eixos, diretrizes e objetivos. Sua execução é orientada por três dimensões, a Dimensão afirmativa de Princípios e compromissos conquistados; a Dimensão teórico-metodológica; e a Dimensão normativa e disciplinadora.
C
As atividades exercidas pelos integrantes da Comissão de Orientação e Fiscalização (COFI) poderão ser remuneradas, apenas no caso dos agentes fiscais.
D
A Comissão de Orientação e Fiscalização (COFI) é formada por, no mínimo, dois membros, sendo um Conselheiro, a quem caberá a coordenação, e os demais agentes fiscais concursados."
150;47;2;"A Política Nacional de Fiscalização (PNF) é um instrumento importante e necessário na perspectiva da defesa da profissão e da qualidade dos serviços prestados pelo assistente social. Com relação à Política Nacional de Fiscalização, julgue o item.
As ações referentes à fiscalização são de competência privativa do agente fiscal, que deverá realizar o registro da intervenção e encaminhá-lo para a COFI.
 - Alternativas
Certo
Errado"
